# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(M/d/y H:m:s)
# wind_direction,wind_speed,rain_meter,solar_rad,soil_water_potential,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,air_temp_tnx,ground_temp_tnx,timed
262.154,2.699,0,0.439,1901.1,29.04,12.4,49.413,13.19,12.225,7.1,8/6/2009 20:35
253.363,3.034,0,0,1901.1,29.04,12.3,44.394,13.39,12.288,7.038,8/6/2009 20:40
250.549,3.034,0,0,1908.42,29.04,12.3,45.036,13.42,12.35,7.1,8/6/2009 20:45
244.571,3.001,0,3.071,1903.54,29.04,12.3,41.866,13.24,12.413,6.913,8/6/2009 20:50
261.099,3.369,0,0.439,1901.1,29.04,12.3,40.127,13.42,12.288,6.725,8/6/2009 20:55
243.868,3.084,0,0,1905.98,29.04,12.3,41.345,13.22,12.35,6.913,8/6/2009 21:00
252.659,3.353,0,0,1910.87,29.04,12.3,41.771,13.26,12.475,6.725,8/6/2009 21:05
251.604,3.235,0,0.439,1898.66,29.04,12.3,39.771,13.46,12.475,6.788,8/6/2009 21:10
254.418,3.437,0,0,1893.77,29.04,12.3,42.496,13.09,12.475,6.6,8/6/2009 21:15
234.725,3.235,0,1.316,1898.66,29.04,12.3,41.639,13.24,12.288,6.975,8/6/2009 21:20
238.593,3.52,0,0.877,1898.66,29.04,12.3,44.815,12.64,11.975,6.788,8/6/2009 21:25
229.451,4.694,0,0.439,1901.1,28.936,12.3,43.332,12.8,11.913,7.538,8/6/2009 21:30
234.725,4.694,0,0,1908.42,28.936,12.3,44.903,12.58,11.85,7.35,8/6/2009 21:35
245.626,3.956,0,0,1908.42,29.04,12.3,44.517,12.81,11.975,7.225,8/6/2009 21:40
225.934,5.415,0,0,1898.66,29.04,12.3,42.089,12.92,11.913,8.663,8/6/2009 21:45
229.451,3.906,0,0,1898.66,29.04,12.3,42.737,12.94,12.288,7.913,8/6/2009 21:50
239.648,3.705,0,0,1903.54,29.04,12.3,43.919,12.62,12.1,7.038,8/6/2009 21:55
238.593,2.447,0,0,1905.98,28.936,12.3,42.031,12.98,12.163,6.913,8/6/2009 22:00
197.451,3.722,0,0,1903.54,29.04,12.3,41.841,12.44,11.788,7.225,8/6/2009 22:10
249.143,2.749,0,0,1901.1,29.04,12.3,38.804,13.32,12.1,6.6,8/6/2009 22:15
254.418,3.638,0,0,1896.21,29.04,12.3,37.66,13.12,12.1,6.788,8/6/2009 22:20
248.44,3.571,0,0,1898.66,29.04,12.3,37.179,13.28,12.1,6.85,8/6/2009 22:25
244.571,3.135,0,0.439,1903.54,29.04,12.2,39.337,12.77,11.85,6.788,8/6/2009 22:30
260.396,2.732,0,0.439,1901.1,29.04,12.2,37.47,13.2,12.1,6.663,8/6/2009 22:35
268.484,2.598,0,0,1893.77,29.04,12.2,36.612,13.26,12.163,6.35,8/6/2009 22:40
264.615,3.051,0,0.439,1901.1,29.04,12.2,35.882,13.3,12.163,5.913,8/6/2009 22:45
255.824,3.269,0,0,1901.1,29.04,12.2,38.41,12.7,11.913,5.85,8/6/2009 22:50
248.791,3.537,0,0.439,1903.54,29.04,12.2,38.488,12.82,11.788,6.288,8/6/2009 22:55
265.319,2.766,0,0.439,1901.1,29.04,12.2,38.881,12.8,11.788,5.913,8/6/2009 23:00
261.099,3.034,0,0,1898.66,29.04,12.2,38.791,12.57,11.6,5.6,8/6/2009 23:05
262.857,2.883,0,0.439,1905.98,28.936,12.2,39.832,12.5,11.663,5.6,8/6/2009 23:10
250.901,3.135,0,0,1896.21,29.04,12.2,38.333,12.6,11.475,5.788,8/6/2009 23:15
260.396,2.867,0,0,1905.98,29.04,12.2,41.125,12.41,11.538,5.725,8/6/2009 23:20
236.835,2.598,0,0,1901.1,28.936,12.2,40.08,12.38,11.413,5.913,8/6/2009 23:25
252.308,3.101,0,0.439,1893.77,28.936,12.2,40.828,12.66,11.6,6.288,8/6/2009 23:30
233.67,3.336,0,0,1898.66,28.936,12.2,42.222,12.38,11.538,6.475,8/6/2009 23:35
234.022,2.481,0,0,1898.66,29.04,12.2,43.021,12.06,11.413,6.1,8/6/2009 23:40
243.516,2.481,0,0,1893.77,28.936,12.1,42.673,12.38,11.413,5.913,8/6/2009 23:45
251.604,3.168,0,0.439,1905.98,28.936,12.1,41.835,12.39,11.725,5.788,8/6/2009 23:50
257.934,2.313,0,0,1903.54,29.04,12.1,40.21,12.67,11.663,5.663,8/6/2009 23:55
243.868,2.967,0,0.439,1891.33,28.936,12.1,42.266,12.2,11.538,5.725,8/7/2009 0:00
246.33,3.202,0,0.439,1913.31,29.04,12.1,43.104,12.22,11.288,5.85,8/7/2009 0:05
248.791,2.749,0,0,1898.66,28.936,12.1,41.781,12.48,11.6,5.913,8/7/2009 0:10
244.22,2.297,0,0,1898.66,28.936,12.1,41.327,12.48,11.538,6.1,8/7/2009 0:15
244.571,2.515,0,0,1896.21,29.04,12.1,43.399,12,11.475,5.975,8/7/2009 0:20
240.703,2.967,0,0,1898.66,29.04,12.1,44.361,11.77,11.163,5.725,8/7/2009 0:25
260.044,1.928,0,0,1893.77,28.936,12.1,41.419,12.14,11.288,5.413,8/7/2009 0:30
260.044,1.928,0,0,1896.21,29.04,12.1,42.224,12.4,11.35,4.975,8/7/2009 0:35
260.044,1.542,0,1.316,1898.66,28.936,12.1,40.999,12.74,11.538,5.163,8/7/2009 0:40
253.714,1.241,0,0,1903.54,29.04,12.1,40.624,12.58,11.475,4.85,8/7/2009 0:45
235.78,3.034,0,0,1891.33,28.936,12.1,43.005,11.92,11.35,5.725,8/7/2009 0:50
268.835,2.263,0,0,1898.66,28.936,12.1,41.447,12.39,11.288,5.663,8/7/2009 0:55
242.813,2.699,0,0.439,1898.66,28.936,12,42.56,11.96,11.225,5.413,8/7/2009 1:00
263.209,2.095,0,0.439,1898.66,29.04,12,41.18,12.32,11.225,4.975,8/7/2009 1:05
245.978,2.548,0,0.439,1901.1,28.936,12,44.644,11.48,10.85,5.225,8/7/2009 1:10
243.868,3.001,0,0,1903.54,28.936,12,42.62,11.92,10.725,5.85,8/7/2009 1:15
237.538,3.319,0,0.439,1896.21,28.936,12,44.208,11.82,11.038,5.725,8/7/2009 1:20
253.363,2.816,0,0,1903.54,28.832,12,43.392,11.94,10.85,5.475,8/7/2009 1:25
241.407,2.95,0,0,1898.66,28.936,12,43.679,11.93,11.163,5.538,8/7/2009 1:30
263.912,2.129,0,0.439,1893.77,28.936,12,43.337,11.74,10.85,4.975,8/7/2009 1:35
238.242,2.38,0,0.877,1896.21,28.936,12,43.098,11.89,10.788,5.538,8/7/2009 1:40
248.791,2.447,0,0.439,1896.21,29.04,11.9,43.449,11.88,10.725,5.1,8/7/2009 1:45
251.604,2.397,0,0,1891.33,29.04,11.9,42.729,12.03,10.975,5.225,8/7/2009 1:50
251.604,3.487,0,0,1893.77,29.04,11.9,43.505,11.81,10.913,5.538,8/7/2009 1:55
252.308,2.38,0,0,1896.21,28.936,11.9,42.661,12,10.975,5.6,8/7/2009 2:00
245.978,2.699,0,0.439,1898.66,29.04,11.9,43.769,11.88,10.913,5.663,8/7/2009 2:05
245.978,2.749,0,0,1888.89,28.936,11.9,44.388,11.73,10.913,5.725,8/7/2009 2:10
250.901,3.219,0,0,1893.77,28.936,11.9,44.388,11.73,10.913,5.475,8/7/2009 2:15
259.692,2.732,0,0,1898.66,28.936,11.9,42.123,12.08,10.975,5.413,8/7/2009 2:20
244.22,4.157,0,0,1896.21,28.936,11.9,46.978,11.23,10.725,5.725,8/7/2009 2:25
244.571,3.353,0,0.877,1893.77,28.936,11.9,47.924,11.06,10.413,5.975,8/7/2009 2:30
244.571,2.85,0,0.877,1888.89,28.936,11.9,47.841,11.14,10.225,5.788,8/7/2009 2:35
247.736,3.084,0,1.316,1898.66,28.936,11.8,47.263,11.26,10.475,5.913,8/7/2009 2:40
239.297,2.565,0,0,1901.1,28.936,11.8,47.177,11.32,10.538,5.225,8/7/2009 2:45
224.176,2.85,0,0.877,1888.89,28.936,11.8,45.461,11.42,10.538,5.725,8/7/2009 2:50
223.473,2.732,0,0,1891.33,28.936,11.8,47.875,10.92,10.288,5.6,8/7/2009 2:55
241.407,3.302,0,0.439,1896.21,28.936,11.8,49.18,10.71,10.038,5.725,8/7/2009 3:00
221.011,4.141,0,0,1896.21,28.832,11.8,47.227,11.22,10.163,6.913,8/7/2009 3:05
229.802,3.42,0,0,1896.21,28.936,11.8,48.032,11.18,10.475,6.288,8/7/2009 3:10
221.714,3.336,0,1.316,1893.77,28.832,11.8,48.616,10.89,10.225,6.038,8/7/2009 3:15
203.429,2.531,0,0.439,1893.77,28.832,11.8,48.013,11.03,10.35,5.85,8/7/2009 3:20
228.396,3.872,0,0,1896.21,28.936,11.8,48.273,10.88,10.163,5.913,8/7/2009 3:25
238.242,2.967,0,0,1898.66,28.832,11.8,47.097,11.18,10.35,5.725,8/7/2009 3:30
232.615,3.118,0,0,1888.89,28.832,11.7,48.201,11.04,10.288,6.1,8/7/2009 3:35
241.055,3.437,0,0,1896.21,28.936,11.7,46.927,11.32,10.413,6.1,8/7/2009 3:40
236.484,2.85,0,0,1893.77,28.936,11.7,50.02,10.78,10.225,5.6,8/7/2009 3:45
216.791,2.313,0,0,1888.89,28.936,11.7,47.568,10.96,10.225,5.475,8/7/2009 3:50
255.121,1.509,0,0,1891.33,28.832,11.7,47.214,11.12,10.288,4.913,8/7/2009 3:55
232.264,2.297,0,0.877,1893.77,28.832,11.7,47.084,11.08,10.35,5.663,8/7/2009 4:00
220.659,2.548,0,0,1888.89,28.936,11.7,46.509,11.24,10.288,5.35,8/7/2009 4:05
253.714,1.844,0,0.439,1888.89,28.936,11.7,45.558,11.44,10.538,5.038,8/7/2009 4:10
281.846,1.542,0,0.877,1898.66,28.936,11.7,43.909,11.72,10.725,5.038,8/7/2009 4:15
244.22,2.079,0,1.755,1893.77,28.832,11.7,43.606,11.58,10.85,5.038,8/7/2009 4:20
275.516,2.38,0,3.509,1888.89,28.832,11.7,45.139,11.64,10.85,4.6,8/7/2009 4:25
272,2.984,0,5.264,1888.89,28.936,11.7,46.38,11.21,10.475,5.038,8/7/2009 4:30
279.385,2.783,0,9.212,1891.33,28.832,11.6,46.273,11.36,10.163,5.35,8/7/2009 4:40
290.989,1.945,0,7.896,1891.33,28.936,11.6,45.295,11.88,10.163,5.413,8/7/2009 4:45
288.176,2.565,0,11.844,1891.33,28.936,11.6,48.181,11.13,10.288,5.475,8/7/2009 4:50
286.066,2.447,0,17.547,1893.77,28.936,11.6,49.512,11.13,10.1,5.413,8/7/2009 4:55
277.275,2.615,0,16.67,1888.89,28.832,11.6,50.644,10.86,9.975,5.6,8/7/2009 5:00
288.527,2.8,0,16.67,1893.77,28.832,11.6,51.252,10.4,9.538,5.788,8/7/2009 5:05
272.703,3.135,0,18.425,1896.21,28.832,11.6,50.421,10.8,9.913,6.1,8/7/2009 5:10
280.44,1.844,0,20.618,1896.21,28.832,11.6,46.238,11.84,10.288,5.913,8/7/2009 5:15
283.956,1.224,0,23.25,1896.21,28.832,11.6,45.396,12.19,10.913,5.85,8/7/2009 5:20
270.593,2.33,0,24.566,1891.33,28.832,11.6,48.501,11.44,11.038,5.6,8/7/2009 5:25
257.231,2.414,0,26.76,1888.89,28.936,11.6,48.886,11.54,10.788,6.1,8/7/2009 5:30
251.253,1.81,0,25.882,1891.33,28.936,11.5,50.157,11.35,10.725,6.163,8/7/2009 5:35
257.231,1.425,0,27.637,1886.45,28.832,11.5,50.495,11.35,10.788,6.288,8/7/2009 5:40
257.934,0.218,0,29.392,1888.89,28.936,11.5,52.107,11.52,10.975,6.038,8/7/2009 5:45
257.582,0,0,31.147,1888.89,28.832,11.5,49.658,11.76,11.413,6.038,8/7/2009 5:50
257.582,0.905,0,34.217,1884,28.832,11.5,50.449,11.92,11.6,6.1,8/7/2009 5:55
257.582,0,0,196.091,1896.21,28.832,11.5,47.986,12.28,12.35,11.1,8/7/2009 6:00
257.231,0,0,213.2,1898.66,28.832,11.5,43.319,14.08,14.6,14.413,8/7/2009 6:05
257.231,0,0,228.993,1888.89,28.832,11.5,39.019,14.74,16.038,15.1,8/7/2009 6:10
257.582,0.067,0,243.03,1893.77,28.936,11.5,38.546,14.97,16.913,16.163,8/7/2009 6:15
257.934,0.285,0,255.752,1891.33,28.832,11.5,43.461,15.03,17.225,16.538,8/7/2009 6:20
189.714,0.553,0,271.545,1898.66,28.832,11.5,42.108,14.82,17.413,17.1,8/7/2009 6:25
173.89,0.168,0,288.653,1893.77,28.832,11.4,49.331,14.95,17.538,17.538,8/7/2009 6:30
159.824,0.352,0,303.569,1893.77,28.832,11.4,48.342,15.06,17.6,18.038,8/7/2009 6:35
148.923,0.436,0,316.729,1891.33,28.728,11.4,46.301,15.18,17.913,18.163,8/7/2009 6:40
60.835,1.693,0,334.276,1898.66,28.832,11.4,46.922,14.81,17.725,18.163,8/7/2009 6:45
72.615,1.844,0,360.597,1891.33,28.832,11.4,51.889,14.6,17.163,18.725,8/7/2009 6:55
64.967,2.179,0,374.635,1886.45,28.832,11.4,52.212,14.93,17.225,19.475,8/7/2009 7:00
56.264,2.263,0,390.428,1888.89,28.832,11.4,53.11,14.78,17.038,19.1,8/7/2009 7:05
66.11,1.458,0,403.588,1891.33,28.832,11.4,51.475,14.72,17.038,19.725,8/7/2009 7:10
74.374,0.922,0,415.872,1888.89,28.832,11.4,50.777,15.05,17.225,20.538,8/7/2009 7:15
84.923,2.263,0,431.664,1891.33,28.728,11.4,51.26,15.42,17.538,20.913,8/7/2009 7:20
76.484,2.062,0,444.825,1888.89,28.832,11.3,50.594,15.54,17.725,20.6,8/7/2009 7:25
72.615,1.643,0,458.862,1884,28.832,11.3,52.084,15.12,17.538,20.788,8/7/2009 7:30
71.209,2.582,0,471.146,1881.56,28.832,11.3,50.996,15.3,17.475,21.35,8/7/2009 7:35
102.154,2.045,0,486.938,1893.77,28.936,11.3,55.794,15.3,17.725,21.663,8/7/2009 7:40
80,2.062,0,499.221,1886.45,28.832,11.3,48.838,15.98,17.913,22.538,8/7/2009 7:45
74.725,2.079,0,509.75,1881.56,28.728,11.3,51.31,15.1,17.788,21.35,8/7/2009 7:50
94.769,1.391,0,525.542,1881.56,28.832,11.3,50.32,15.35,17.725,22.663,8/7/2009 7:55
94.418,2.129,0,534.316,1893.77,28.832,11.3,52.77,15.63,18.038,22.6,8/7/2009 8:00
77.011,2.9,0,546.599,1891.33,28.936,11.3,52.788,15.76,18.288,22.663,8/7/2009 8:05
75.429,2.163,0,558.882,1891.33,28.832,11.3,50.396,15.22,17.85,22.163,8/7/2009 8:10
71.56,1.727,0,573.359,1886.45,28.728,11.3,51.829,16.19,18.225,23.663,8/7/2009 8:15
48,2.632,0,586.958,1891.33,28.832,11.3,49.764,15.87,18.225,22.663,8/7/2009 8:20
67.429,1.945,0,597.486,1891.33,28.832,11.3,48.581,15.7,18.038,22.913,8/7/2009 8:25
48.791,2.682,0,608.453,1888.89,28.728,11.3,51.911,16.11,18.413,23.038,8/7/2009 8:30
61.363,2.364,0,620.298,1888.89,28.728,11.3,49.971,15.78,18.038,22.725,8/7/2009 8:35
84.22,2.23,0,632.581,1888.89,28.832,11.3,53.284,16.24,18.35,23.975,8/7/2009 8:40
84.571,2.33,0,638.284,1893.77,28.832,11.3,51.878,16.09,18.413,24.6,8/7/2009 8:45
66.11,2.129,0,653.638,1891.33,28.832,11.3,49.077,16.86,19.1,23.788,8/7/2009 8:50
52.044,3.453,0,660.657,1893.77,28.832,11.2,52.617,17.2,18.975,23.288,8/7/2009 8:55
353.231,2.85,0,671.185,1888.89,28.728,11.2,48.414,16.61,18.85,22.975,8/7/2009 9:00
54.418,2.515,0,679.959,1891.33,28.728,11.2,53.307,17.06,18.975,24.725,8/7/2009 9:05
64.528,2.464,0,692.242,1888.89,28.832,11.2,48.728,17.58,19.413,24.85,8/7/2009 9:10
62.418,2.649,0,701.016,1888.89,28.728,11.2,48.966,17.22,19.413,24.725,8/7/2009 9:15
53.363,1.391,0,708.034,1884,28.728,11.2,51.748,17.64,19.725,25.788,8/7/2009 9:20
42.374,2.196,0,716.808,1884,28.832,11.2,50.969,17.65,19.913,25.538,8/7/2009 9:25
11.604,3.118,0,727.337,1891.33,28.728,11.2,46.312,17.36,19.975,24.288,8/7/2009 9:30
46.066,2.9,0,737.865,1884,28.728,11.2,53.005,17.77,19.975,24.85,8/7/2009 9:35
14.857,2.783,0,746.639,1888.89,28.832,11.2,49.449,17.54,19.788,24.85,8/7/2009 9:40
32.352,2.313,0,620.298,1884,28.728,11.2,53.713,17.32,19.538,25.288,8/7/2009 9:45
26.55,2.347,0,653.638,1891.33,28.728,11.2,44.233,17.77,19.788,24.288,8/7/2009 9:50
1.758,1.676,0,774.714,1876.68,28.832,11.2,46.403,17.32,19.85,25.475,8/7/2009 9:55
339.165,3.168,0,774.714,1884,28.624,11.2,43.017,17.1,19.975,24.1,8/7/2009 10:00
353.231,3.319,0,785.243,1888.89,28.728,11.2,41.855,17.23,19.975,24.725,8/7/2009 10:05
316.308,1.09,0,790.507,1886.45,28.728,11.2,43.133,17.54,20.6,24.85,8/7/2009 10:10
22.066,3.504,0,797.526,1886.45,28.728,11.2,47.01,17.83,20.788,24.85,8/7/2009 10:15
48.352,3.219,0,802.79,1879.12,28.728,11.2,51.586,18.29,20.725,25.85,8/7/2009 10:20
353.231,2.716,0,723.827,1884,28.728,11.2,45.448,17.12,20.6,23.975,8/7/2009 10:25
29.539,3.872,0,813.318,1884,28.624,11.2,48.708,17.67,20.163,25.6,8/7/2009 10:30
21.626,4.04,0,815.073,1876.68,28.728,11.3,45.28,18.14,20.225,25.35,8/7/2009 10:35
4.132,3.537,0,709.789,1884,28.728,11.3,50.691,17.91,20.1,25.788,8/7/2009 10:45
3.692,3.856,0,825.602,1881.56,28.728,11.3,46.57,17.9,20.225,25.1,8/7/2009 10:50
353.231,3.504,0,832.62,1879.12,28.728,11.3,48.335,16.98,19.85,24.1,8/7/2009 10:55
51.517,2.012,0,836.13,1871.79,28.728,11.3,49.829,17.32,19.725,25.538,8/7/2009 11:00
20.659,3.302,0,779.979,1876.68,28.728,11.3,50.366,18.3,20.475,24.788,8/7/2009 11:05
12.308,1.525,0,778.662,1879.12,28.728,11.3,50.033,17.92,20.288,26.288,8/7/2009 11:10
148.22,2.146,0,850.168,1876.68,28.624,11.3,46.382,18.46,20.788,27.1,8/7/2009 11:15
273.055,1.727,0,799.281,1884,28.728,11.3,48.409,18.56,21.163,27.413,8/7/2009 11:20
139.78,2.028,0,872.979,1879.12,28.624,11.3,48.373,18.28,21.288,27.413,8/7/2009 11:25
141.187,3.336,0,809.809,1876.68,28.728,11.3,51.897,19.66,22.1,27.788,8/7/2009 11:30
170.462,3.135,0,858.941,1876.68,28.728,11.4,49.994,18.82,21.663,26.913,8/7/2009 11:35
120.088,1.509,0,865.96,1884,28.728,11.4,41.731,18.48,21.538,27.1,8/7/2009 11:40
160.176,2.833,0,853.677,1879.12,28.728,11.4,49.807,18.84,21.475,26.85,8/7/2009 11:45
145.407,2.23,0,844.904,1871.79,28.728,11.4,44.591,18.89,21.6,26.663,8/7/2009 11:50
165.451,1.76,0,846.658,1879.12,28.728,11.4,49.99,19.03,21.538,27.038,8/7/2009 11:55
165.099,2.079,0,848.413,1874.24,28.728,11.4,49.959,19.28,21.663,26.85,8/7/2009 12:00
118.681,2.129,0,855.432,1884,28.728,11.4,46.151,18.94,21.663,27.163,8/7/2009 12:05
124.308,2.8,0,818.583,1879.12,28.728,11.4,46.963,18.75,21.475,26.663,8/7/2009 12:10
73.319,2.313,0,844.904,1886.45,28.624,11.5,48.487,19.18,21.913,26.85,8/7/2009 12:15
51.868,3.906,0,844.904,1871.79,28.624,11.5,46.676,17.98,21.288,25.1,8/7/2009 12:20
306.462,1.777,0,772.96,1876.68,28.728,11.5,46.852,18.11,21.163,25.725,8/7/2009 12:25
49.055,1.66,0,844.904,1879.12,28.624,11.5,47.751,17.38,20.538,24.413,8/7/2009 12:30
12.484,2.85,0,846.658,1881.56,28.728,11.5,49.009,18.29,20.788,24.85,8/7/2009 12:35
249.495,2.783,0,851.923,1874.24,28.624,11.5,45.573,18.16,20.913,23.85,8/7/2009 12:40
13.187,3.487,0,865.96,1884,28.728,11.5,52.414,18.42,21.413,25.538,8/7/2009 12:45
148.571,0.486,0,902.81,1874.24,28.728,11.6,47.247,18.97,21.788,27.538,8/7/2009 12:50
175.297,1.224,0,593.977,1881.56,28.728,11.6,51.995,19,22.1,25.413,8/7/2009 12:55
168.615,1.123,0,462.372,1876.68,28.624,11.6,50.413,17.94,20.975,21.6,8/7/2009 13:00
95.824,1.894,0,246.54,1874.24,28.728,11.6,51.601,16.79,19.538,19.1,8/7/2009 13:05
149.626,1.056,0,409.73,1871.79,28.624,11.6,54.819,17.56,18.913,22.975,8/7/2009 13:10
132.396,0.671,0,699.261,1869.35,28.728,11.6,52.93,17.45,19.1,22.475,8/7/2009 13:15
221.714,4.241,0,713.299,1869.35,28.728,11.6,50.075,17.76,19.663,22.913,8/7/2009 13:20
123.956,1.66,0,490.448,1876.68,28.728,11.7,53.442,17.58,19.288,22.663,8/7/2009 13:25
149.978,2.062,0,490.448,1874.24,28.728,11.7,49.658,17.21,19.225,20.788,8/7/2009 13:30
289.934,0.536,0,478.165,1871.79,28.624,11.7,53.372,17.3,18.85,21.038,8/7/2009 13:35
121.846,2.632,0,897.546,1876.68,28.728,11.7,51.374,16.72,18.6,22.663,8/7/2009 13:40
168.615,1.995,0,860.696,1866.91,28.624,11.7,50.957,17.79,19.35,23.788,8/7/2009 13:45
137.319,2.431,0,839.639,1874.24,28.728,11.7,48.725,18.05,20.163,24.413,8/7/2009 13:50
141.89,2.515,0,720.318,1874.24,28.728,11.8,47.72,18.91,21.225,25.038,8/7/2009 13:55
133.099,1.777,0,657.147,1876.68,28.624,11.8,49.369,17.9,20.725,23.663,8/7/2009 14:00
145.407,1.626,0,627.317,1876.68,28.728,11.8,46.883,18.1,20.913,23.413,8/7/2009 14:05
152.791,1.827,0,729.091,1871.79,28.728,11.8,51.535,18.37,20.725,22.475,8/7/2009 14:10
195.341,4.627,0,727.337,1874.24,28.728,11.8,48.155,17.56,19.788,21.163,8/7/2009 14:15
135.56,1.324,0,725.582,1871.79,28.728,11.8,52.349,17.95,19.788,22.1,8/7/2009 14:20
187.604,3.487,0,666.36,1874.24,28.624,11.9,50.332,17.8,19.975,20.35,8/7/2009 14:25
201.67,3.252,0,200.917,1871.79,28.728,11.9,53.748,15.62,17.413,15.475,8/7/2009 14:30
24.791,0.553,0,443.07,1884,28.728,11.9,52.287,15.7,16.6,17.1,8/7/2009 14:35
310.681,0.386,0,262.332,1871.79,28.728,11.9,51.559,16.02,17.1,17.288,8/7/2009 14:40
94.418,0.369,0,221.096,1864.47,28.728,11.9,53.033,15.98,17.225,16.663,8/7/2009 14:45
212.923,1.039,0,217.148,1869.35,28.728,11.9,51.682,15.56,16.85,16.35,8/7/2009 14:50
116.659,2.531,0,248.295,1874.24,28.624,12,50.157,16.24,17.475,17.288,8/7/2009 14:55
94.154,1.509,0,636.09,1874.24,28.728,12,49.145,16.41,17.6,18.913,8/7/2009 15:00
80.352,2.129,0,478.165,1871.79,28.728,12,51.867,16.69,18.225,18.35,8/7/2009 15:05
145.407,1.861,0,579.939,1874.24,28.728,12,50.873,16.46,17.913,18.35,8/7/2009 15:10
145.055,2.598,0,513.259,1874.24,28.728,12,50.853,16.55,18.288,17.475,8/7/2009 15:15
143.297,1.291,0,397.447,1866.91,28.728,12.1,52.07,16.14,17.913,17.35,8/7/2009 15:20
64.176,4.493,0,488.693,1869.35,28.728,12.1,52.922,15.84,17.725,16.663,8/7/2009 15:25
66.637,3.638,0,203.11,1871.79,28.728,12.1,53.968,15.24,16.6,14.788,8/7/2009 15:30
48.879,3.487,0,184.247,1876.68,28.728,12.1,55.554,14.69,15.538,13.975,8/7/2009 15:35
20.396,0.603,0,360.597,1874.24,28.728,12.1,56.004,15.09,15.475,14.788,8/7/2009 15:40
208,2.347,0,388.673,1871.79,28.728,12.1,54.07,15.74,16.288,15.475,8/7/2009 15:45
187.253,2.917,0,341.734,1866.91,28.832,12.1,52.138,15.96,16.85,16.038,8/7/2009 15:50
186.198,2.397,0,373.758,1871.79,28.832,12.2,55.021,15.38,16.6,14.85,8/7/2009 15:55
292.396,1.241,0,383.848,1866.91,28.728,12.2,55.279,15.7,16.725,15.85,8/7/2009 16:00
335.648,1.106,0,393.937,1874.24,28.832,12.2,54.355,15.6,16.913,15.225,8/7/2009 16:05
141.187,0.57,0,399.202,1874.24,28.728,12.2,56.906,15.31,16.413,15.038,8/7/2009 16:10
123.253,0.57,0,309.71,1866.91,28.624,12.2,54.939,15.44,16.538,14.788,8/7/2009 16:15
98.637,0.956,0,204.865,1874.24,28.728,12.2,56.021,15,16.413,14.163,8/7/2009 16:20
176.703,1.542,0,319.361,1869.35,28.728,12.2,56.135,14.76,15.975,14.225,8/7/2009 16:25
140.132,0.419,0,319.361,1866.91,28.728,12.3,56.409,14.99,15.788,14.788,8/7/2009 16:30
201.67,0.218,0,214.955,1871.79,28.728,12.3,56.626,15.44,16.413,14.788,8/7/2009 16:35
117.275,0,0,271.984,1874.24,28.728,12.3,54.296,14.77,16.1,14.913,8/7/2009 16:40
84.571,2.28,0,190.388,1869.35,28.728,12.3,55.021,14.34,15.663,14.913,8/7/2009 16:45
95.56,2.28,0,316.729,1871.79,28.728,12.3,55.042,14.28,15.288,15.288,8/7/2009 16:50
41.055,2.9,0,173.28,1866.91,28.728,12.3,55.702,13.86,14.788,14.475,8/7/2009 16:55
277.626,0.218,0,156.171,1869.35,28.728,12.3,55.768,13.9,14.538,14.725,8/7/2009 17:00
45.011,0.335,0,122.831,1869.35,28.728,12.3,52.507,13.74,14.288,14.475,8/7/2009 17:05
94.418,1.777,0,84.666,1866.91,28.728,12.3,53.433,13.4,13.788,13.663,8/7/2009 17:10
153.495,0.587,0,69.312,1871.79,28.728,12.3,50.26,13.27,13.538,13.288,8/7/2009 17:15
98.813,1.827,0,68.435,1866.91,28.728,12.3,49.077,13,13.288,12.975,8/7/2009 17:20
209.407,1.693,0,51.765,1874.24,28.728,12.4,50.339,12.94,13.1,12.85,8/7/2009 17:25
209.407,0.084,0,42.991,1864.47,28.728,12.4,47.173,12.78,12.913,12.538,8/7/2009 17:30
105.67,1.727,0,39.043,1871.79,28.832,12.4,45.821,12.56,12.725,12.475,8/7/2009 17:35
106.022,0.302,0,33.779,1866.91,28.728,12.4,42.036,12.45,12.538,12.35,8/7/2009 17:40
115.956,0.536,0,27.198,1874.24,28.728,12.4,40.8,12.41,12.35,12.225,8/7/2009 17:45
116.571,0,0,28.076,1862.03,28.832,12.4,36.185,12.31,12.225,12.163,8/7/2009 17:50
116.22,0,0,26.76,1869.35,28.728,12.4,36.242,12.21,11.975,12.163,8/7/2009 17:55
115.868,0.603,0,24.566,1874.24,28.728,12.4,36.246,12.26,11.788,11.85,8/7/2009 18:00
116.22,0,0,21.057,1864.47,28.728,12.4,30.226,12.14,11.35,11.725,8/7/2009 18:05
115.868,0,0,17.547,1866.91,28.728,12.4,32.973,12.04,11.288,11.788,8/7/2009 18:10
115.868,0.117,0,15.354,1869.35,28.728,12.4,34.29,12.07,11.163,11.538,8/7/2009 18:15
115.868,0,0,10.528,1866.91,28.728,12.4,34.163,12.15,11.225,11.663,8/7/2009 18:20
269.89,1.81,0,3.509,1869.35,28.832,12.4,24.735,12.01,11.225,11.663,8/7/2009 18:25
255.824,0.151,0,0.877,1864.47,28.728,12.4,28.905,11.94,11.1,11.413,8/7/2009 18:35
